0.000000000000000000e+00,3.841102421283721924e-01,3.806858062744140625e-01,3.669400513172149658e-01,3.427838981151580811e-01,3.655118644237518311e-01,3.431544601917266846e-01,2.855736911296844482e-01,3.468258082866668701e-01,2.798323631286621094e-01,3.481182157993316650e-01,3.249527812004089355e-01,5.277295708656311035e-01,1.746284067630767822e-01,5.261136889457702637e-01,3.356845378875732422e-01,7.926299571990966797e-01,2.002316266298294067e-01,9.052197337150573730e-01,4.325821995735168457e-01,8.007814288139343262e-01,4.251936972141265869e-01,8.107849955558776855e-01,2.920918166637420654e-01,1.001130938529968262e+00,1.665982604026794434e-01,1.025239348411560059e+00,4.743621051311492920e-01,9.905157089233398438e-01,4.086850881576538086e-01,9.849262237548828125e-01,3.984563946723937988e-01,9.994359612464904785e-01,3.660522997379302979e-01,9.857359528541564941e-01
1.000000000000000000e+00,3.848716020584106445e-01,3.795036077499389648e-01,3.673299551010131836e-01,3.418524265289306641e-01,3.655385971069335938e-01,3.424251377582550049e-01,2.860004007816314697e-01,3.462936580181121826e-01,2.794287800788879395e-01,3.484205901622772217e-01,3.291643857955932617e-01,5.246365070343017578e-01,1.727385669946670532e-01,5.183990597724914551e-01,3.558181524276733398e-01,7.557802200317382812e-01,1.981735080480575562e-01,9.005131721496582031e-01,4.340254366397857666e-01,7.860892415046691895e-01,4.254994988441467285e-01,8.137680888175964355e-01,2.957468330860137939e-01,1.001018404960632324e+00,1.767252981662750244e-01,1.026122808456420898e+00,4.901503920555114746e-01,9.844644069671630859e-01,4.248699843883514404e-01,9.803467392921447754e-01,4.338648021221160889e-01,9.755883216857910156e-01,3.666618764400482178e-01,9.804412722587585449e-01
2.000000000000000000e+00,3.844828307628631592e-01,3.815058767795562744e-01,3.673386275768280029e-01,3.437740504741668701e-01,3.653340637683868408e-01,3.440798819065093994e-01,2.868998646736145020e-01,3.474887311458587646e-01,2.800982296466827393e-01,3.487339019775390625e-01,3.288629055023193359e-01,5.300825238227844238e-01,1.706918925046920776e-01,5.254718661308288574e-01,3.498104512691497803e-01,7.872372269630432129e-01,1.991552710533142090e-01,9.048201441764831543e-01,4.447796046733856201e-01,7.994806766510009766e-01,4.239501655101776123e-01,8.109264373779296875e-01,2.937687635421752930e-01,1.000777721405029297e+00,1.805981248617172241e-01,1.024141073226928711e+00,4.877560138702392578e-01,9.856443405151367188e-01,4.256585538387298584e-01,9.811775684356689453e-01,4.317430257797241211e-01,9.724361896514892578e-01,3.669524788856506348e-01,9.806787371635437012e-01
3.000000000000000000e+00,3.636370003223419189e-01,3.703586161136627197e-01,3.437251448631286621e-01,3.307988643646240234e-01,3.419992327690124512e-01,3.321925103664398193e-01,2.622722089290618896e-01,3.440945446491241455e-01,2.551342546939849854e-01,3.480895459651947021e-01,3.386814296245574951e-01,5.350936055183410645e-01,1.468394696712493896e-01,5.319777131080627441e-01,3.810702264308929443e-01,7.219491600990295410e-01,1.943103373050689697e-01,9.134069085121154785e-01,4.504004418849945068e-01,7.475919127464294434e-01,4.340160489082336426e-01,8.069671988487243652e-01,3.084774613380432129e-01,9.873170852661132812e-01,1.764029562473297119e-01,1.006657719612121582e+00,4.875154197216033936e-01,9.839007854461669922e-01,4.388911426067352295e-01,9.822894930839538574e-01,4.000055193901062012e-01,9.803053736686706543e-01,3.649680912494659424e-01,9.809997677803039551e-01
4.000000000000000000e+00,3.419704437255859375e-01,3.554058074951171875e-01,3.221928477287292480e-01,3.167918622493743896e-01,3.183772563934326172e-01,3.173836171627044678e-01,2.411792129278182983e-01,3.308550119400024414e-01,2.304469496011734009e-01,3.334800302982330322e-01,3.023571968078613281e-01,4.918445050716400146e-01,1.231457814574241638e-01,5.544571280479431152e-01,3.756252527236938477e-01,6.955559253692626953e-01,1.886718869209289551e-01,9.397221207618713379e-01,4.193497896194458008e-01,6.513449549674987793e-01,3.813723325729370117e-01,7.425873279571533203e-01,3.027369081974029541e-01,9.918849468231201172e-01,1.738877445459365845e-01,1.029059290885925293e+00,4.604452550411224365e-01,8.739973902702331543e-01,3.713851273059844971e-01,9.711349010467529297e-01,3.457427918910980225e-01,9.824836850166320801e-01,3.674897253513336182e-01,9.807372689247131348e-01
5.000000000000000000e+00,3.544521033763885498e-01,3.711334764957427979e-01,3.312412202358245850e-01,3.347834348678588867e-01,3.289711773395538330e-01,3.367541134357452393e-01,2.477099448442459106e-01,3.522965013980865479e-01,2.381400465965270996e-01,3.578703701496124268e-01,2.938022315502166748e-01,5.079653859138488770e-01,1.503413468599319458e-01,5.836489796638488770e-01,3.845230937004089355e-01,7.348189949989318848e-01,2.105804085731506348e-01,9.515893459320068359e-01,4.300984144210815430e-01,7.123585343360900879e-01,3.920022249221801758e-01,7.669057250022888184e-01,2.726310193538665771e-01,9.884244799613952637e-01,1.602891832590103149e-01,1.027381896972656250e+00,4.404996633529663086e-01,7.834811806678771973e-01,3.606711924076080322e-01,9.528128504753112793e-01,3.697831332683563232e-01,9.702293872833251953e-01,3.546467423439025879e-01,9.768908619880676270e-01
6.000000000000000000e+00,3.690793812274932861e-01,3.710378706455230713e-01,3.489377796649932861e-01,3.313565552234649658e-01,3.467803001403808594e-01,3.329997956752777100e-01,2.644202113151550293e-01,3.429720103740692139e-01,2.563779056072235107e-01,3.472742140293121338e-01,3.082828521728515625e-01,4.954279363155364990e-01,1.578669697046279907e-01,5.662472248077392578e-01,4.057358801364898682e-01,6.976574063301086426e-01,2.069796621799468994e-01,9.476669430732727051e-01,4.325036108493804932e-01,7.112616896629333496e-01,3.977499008178710938e-01,7.617921233177185059e-01,2.973157465457916260e-01,9.922325611114501953e-01,1.763137578964233398e-01,1.026677608489990234e+00,4.413424432277679443e-01,7.830972671508789062e-01,3.792441487312316895e-01,9.680350422859191895e-01,3.829611241817474365e-01,9.731199145317077637e-01,3.693154752254486084e-01,9.776626229286193848e-01
7.000000000000000000e+00,3.691174089908599854e-01,3.725192248821258545e-01,3.488615453243255615e-01,3.325124680995941162e-01,3.465974330902099609e-01,3.336514532566070557e-01,2.621611952781677246e-01,3.433927297592163086e-01,2.530952990055084229e-01,3.472384214401245117e-01,3.049455881118774414e-01,5.045123100280761719e-01,1.594146937131881714e-01,5.646210312843322754e-01,3.790691792964935303e-01,7.198287844657897949e-01,2.083684951066970825e-01,9.475843906402587891e-01,4.256238639354705811e-01,7.130503654479980469e-01,3.974621295928955078e-01,7.661154270172119141e-01,2.847259044647216797e-01,9.893593788146972656e-01,1.736543625593185425e-01,1.023977875709533691e+00,4.413847029209136963e-01,8.053653240203857422e-01,3.937008678913116455e-01,9.643761515617370605e-01,3.707635998725891113e-01,9.703559279441833496e-01,3.698160946369171143e-01,9.750230312347412109e-01
8.000000000000000000e+00,3.704598844051361084e-01,3.722804784774780273e-01,3.500941991806030273e-01,3.336758613586425781e-01,3.470890223979949951e-01,3.349413871765136719e-01,2.649317979812622070e-01,3.447780609130859375e-01,2.552297115325927734e-01,3.499532043933868408e-01,3.109898865222930908e-01,5.007303357124328613e-01,1.565536409616470337e-01,5.695325732231140137e-01,4.061473011970520020e-01,6.973701119422912598e-01,2.094174176454544067e-01,9.443736076354980469e-01,4.301609396934509277e-01,7.143732905387878418e-01,3.971872627735137939e-01,7.674314379692077637e-01,3.054338097572326660e-01,9.873817563056945801e-01,1.854512691497802734e-01,1.025585174560546875e+00,4.460610151290893555e-01,7.891776561737060547e-01,3.693634271621704102e-01,9.682196974754333496e-01,4.002985656261444092e-01,9.778953194618225098e-01,3.729374706745147705e-01,9.749714732170104980e-01
9.000000000000000000e+00,3.675130009651184082e-01,3.753046095371246338e-01,3.481276631355285645e-01,3.355265557765960693e-01,3.453036844730377197e-01,3.361813724040985107e-01,2.616780698299407959e-01,3.422330319881439209e-01,2.509613335132598877e-01,3.458850383758544922e-01,3.108521401882171631e-01,5.061151981353759766e-01,1.552804112434387207e-01,5.681145787239074707e-01,4.033814668655395508e-01,7.113213539123535156e-01,2.117141783237457275e-01,9.458661675453186035e-01,4.307489991188049316e-01,7.108591198921203613e-01,3.981168270111083984e-01,7.654305100440979004e-01,2.940539121627807617e-01,9.938061237335205078e-01,1.732341051101684570e-01,1.027723670005798340e+00,4.640732407569885254e-01,8.380506634712219238e-01,3.948419988155364990e-01,9.645612835884094238e-01,3.843883275985717773e-01,9.719507098197937012e-01,3.712155818939208984e-01,9.792025685310363770e-01
