0.0,-1.7714530910731179,0.08659546135179769,4.848350777050453,0.022019197018466354,4.8811745771858215,0.02244402332642573,-3.1047391914018387,0.03247267281994385,-3.0363437269135947,0.03241435880769659,-0.52280915349411,0.02970312308657858,2.618783500095683,0.02970312308657858,0.37651988021022453,0.16549352349767862,-3.1756921125277566,0.12794964318217056,-2.5000657371380886,0.12553422876331485,1.9146947271817691,0.08167889132980298,0.9827760879149987,0.3242608789817989,-2.2073538851622296,0.3303389396205992,-3.3976669525713428,0.2546211627363588,-0.44016436997920483,0.3020657201290463,3.5378548562496874,0.10434436123968062,0.2809415678089855,0.19735662196300297
1.0,-1.823467619194619,0.09280312339924306,4.93165434888844,0.021370413099070815,4.9050582328099175,0.02346572140753663,-3.1496048795629306,0.033291392314022124,-2.9537990988745855,0.03505685170756949,-0.47297911886270716,0.0429689824960233,2.6686135347270894,0.04296898249602335,0.2939338644937581,0.14769145893261754,-3.285295748381756,0.11038993605133356,-2.480853478452115,0.11634514872659167,2.160685709155887,0.10047813112147808,0.9773063746799954,0.31475754575269627,-2.250682126739119,0.3346603439367278,-3.3392240731712803,0.25164343976112,-0.29992517354078885,0.2917149107353095,3.4865956555683404,0.16538931662229514,0.1577141892472143,0.17638513447740203
2.0,-1.776464875014483,0.08853590477737885,4.840663068145769,0.020574826372427264,4.850056360557822,0.02148700746225254,-2.9953392499316185,0.03675894727932302,-2.8729690301778783,0.03350486753512505,-0.3848659884628154,0.02957998221034102,2.756726665126978,0.02957998221034102,0.19717927341725217,0.161423791117079,-3.334401050382081,0.12636647563237102,-2.3668238426777957,0.11287673994457034,2.039293756806734,0.07678884718040077,0.8572389232096116,0.31982143590743306,-2.338068686570389,0.32864603245331575,-3.2007143938712903,0.24638920587811594,-0.15075056461664893,0.2782148987704281,3.346047133517845,0.08727275517447687,0.124796285557943,0.1539510425041835
3.0,-1.7908560870380013,0.09299083940559796,4.8272424929514255,0.021666876865672893,4.882179832863161,0.023427755238043548,-3.1332013533771317,0.034082363647763354,-3.031436583249639,0.03432462344691214,-0.4391588723485541,0.03627573516090545,2.702433781241239,0.03627573516090545,0.24537059482293505,0.15815016766068146,-3.3707583857099976,0.12330246754269535,-2.4624685414220946,0.11923451688984148,2.1311243804599864,0.08764204520116481,0.9254407720315284,0.31690608227333356,-2.2993513009695774,0.32829310428298836,-3.265619614511869,0.2500025762674186,-0.277865524025636,0.28436537572724235,3.4273827139779574,0.16331806116421432,0.1435916069953433,0.1782692289370348
4.0,-2.2258512548034703,0.09278278333795063,5.148433066318271,0.024090499365745487,5.339749922600459,0.02230456422039889,-3.4948542163503533,0.04092845305713972,-3.633856177074919,0.03617164933880582,0.9747951069159938,0.018097923381197138,-2.1667975466738048,0.0180979233811972,-1.351325386220346,0.17239285324454307,1.5816588844353408,0.11330920892250114,-0.7420832331796983,0.12848461950194656,-3.0936378460533502,0.07501550558859806,-0.680314049145644,0.32323632956457526,2.4566787466596347,0.31641437218934176,-1.6902014299690986,0.2288800146599791,-4.8742658099998994,0.2547103637670788,1.7734972981859878,0.1379947607683156,5.00682355887749,0.17867339116075576
5.0,-2.2980004957319466,0.09563180918278713,5.111015867830798,0.025313111970677496,5.332508701340705,0.023528463097499633,-3.5499647785098976,0.04323669939127297,-3.768519091355903,0.03628820798228264,1.0059073858548977,0.02327497397487404,-2.1356852677348956,0.02327497397487404,-1.4113128731018791,0.17365384351775554,1.5577169591303068,0.09857235108353257,-0.7392331235974734,0.11322384326048601,-3.0362256281934963,0.09158849579228882,-0.7259490065060211,0.3068619771535603,2.408948526141645,0.31061220382075966,-1.1741172614333144,0.15887443125548245,-4.726079098645016,0.17340822867048133,1.2747793808342667,0.2274944690261734,4.872086376057655,0.13164112032443936
6.0,-2.022162016618628,0.08671833292716942,5.055045850505927,0.02308375331190585,-1.1007039035416328,0.024041576598623365,-3.18235330495077,0.04323038279035872,3.089161896983808,0.03888250679434437,-0.24778547165334958,0.006615726382242609,2.8938071819364435,0.006615726382242609,0.02699275006921703,0.18688180751207917,-3.1679111397518884,0.1529500743810249,-2.0262156089699968,0.10629536528909082,1.3987927476367932,0.0964546110552658,0.4952690235926843,0.33137769220401153,-2.6339135824982014,0.32303275671263776,-2.062297249207243,0.146208132165683,1.1853727763254813,0.14069685660793557,2.175733468385992,0.19361369546735796,-1.1907010455912699,0.2701103286950014
7.0,-1.845373822053298,0.0881486792806409,4.927807623640641,0.02225835768483347,4.944636426931275,0.022147467645717137,-3.081439872647885,0.035231331719391655,-3.076792702839324,0.0338946236077623,-0.37164222449045886,0.024763731191361812,2.769950429099336,0.024763731191361917,0.14796403866342828,0.1686061722505604,-3.1725776689111593,0.1309132925879163,-2.2848967119955454,0.11110390223307429,1.753543366969254,0.0927778286197208,0.799048725617189,0.31601999711066375,-2.362902110065554,0.32524488840716986,-3.142489960486517,0.23045596094467835,-0.1401076182204566,0.27041526254015447,3.3575056422185425,0.10123887212247165,0.13583118413403866,0.15184028707575598
8.0,-1.9313214294768342,0.08472760747060323,4.928869108859288,0.022129902920894562,5.0368467659605525,0.022567763342517647,-3.2146661005346564,0.037690283696921956,-3.3412609795373664,0.036517268067343435,0.11097500210255179,0.014416326012801621,-3.0306176514872414,0.014416326012801621,-0.38434788787740354,0.17249587211319467,2.548700194264626,0.11812269985447231,-1.723974150433099,0.10920882277623592,-3.9535734107291907,0.08197915960045196,0.283082259321402,0.3265518645978255,3.4343255814682774,0.31489519583272757,-2.5345126704479455,0.2176166544524651,-5.725812643433246,0.21330336885920714,2.6514649759009097,0.12050892149968272,5.8107190713794905,0.1551403626195436
9.0,-2.2792074449114716,0.09861881375352902,5.054290611101191,0.024516217023102797,5.304926901962218,0.02286766260651375,-3.450541107964731,0.04156938989801053,-3.7246742386331144,0.03665962810704471,0.47562379273400107,0.01937785475505009,-2.6659688608557923,0.01937785475505009,-1.0033693546686655,0.1668368604336612,1.9292098957193917,0.13343866419113493,-0.29071438709897324,0.14906747986202898,-3.448976064360032,0.10494261563371489,-0.18411711719018603,0.3240193891585344,2.9308762813968325,0.325332823778708,-1.6829178711706314,0.16282284040951955,-5.237828232103249,0.19549539898151608,1.700522102519027,0.02520868381521986,5.39085514720064,0.14080316797514902
